session_id,user_id,articles_read,read_time,score
1426145,7,4638,0,0
1426145,34,4579,3,5
1426145,26,945,3,5
1426145,47,2606,0,0
1426145,29,3896,0,0
1426146,17,419,2,3
1426147,13,305,2,5
1426147,18,2435,1,3
1426147,23,2389,5,5
1426147,20,4133,1,3
1426147,11,3925,0,0
1426148,50,3353,6,5
1426148,45,3475,0,0
1426148,23,4063,2,5
1426148,39,336,0,0
1426149,42,3032,0,0
1426149,21,2351,0,0
1426150,15,4276,3,5
1426150,46,2368,0,0
1426150,42,1474,1,2
1426151,32,964,3,3
1426152,34,332,0,0
1426152,41,1237,2,5
1426154,2,1215,0,0
1426154,46,1530,1,2
1426154,14,4021,1,3
1426155,30,2251,1,2
1426155,6,4575,0,0
1426155,23,1505,0,0
1426155,30,3911,0,0
1426156,32,2093,3,5
1426156,47,2089,1,3
1426156,35,3478,1,5
1426157,38,803,1,3
1426157,17,2022,3,5
1426157,9,4248,1,3
1426157,20,4596,2,5
1426158,37,3658,0,0
1426158,36,2410,1,2
1426158,48,2766,2,4
1426158,35,3144,0,0
1426158,17,4313,0,0
1426158,11,3856,0,0
1426159,20,2859,1,3
1426159,41,4007,1,3
1426160,41,3868,0,0
1426160,9,1540,4,4
1426160,13,729,0,0
1426160,47,1312,1,5
1426161,36,800,1,3
1426161,37,1623,2,4
1426162,11,387,1,3
1426162,36,2386,1,1
1426162,8,4236,2,4
1426162,10,2876,1,5
1426163,42,3055,2,2
1426163,10,930,1,3
1426163,24,4200,1,3
1426163,22,3448,2,5
1426163,21,3525,2,5
1426164,45,328,0,0
1426164,16,4475,1,3
1426165,16,1182,5,5
1426165,38,2445,1,3
1426165,40,1615,2,4
1426165,28,3880,0,0
1426166,5,669,0,0
1426166,41,264,4,5
1426166,9,2924,1,3
1426166,40,815,2,4
1426167,13,97,0,0
1426167,48,2000,2,4
1426167,37,4160,2,5
1426168,25,1079,1,1
1426169,31,3017,3,4
1426169,32,938,0,0
1426169,22,3052,0,0
1426169,23,1139,1,2
1426170,44,3849,1,5
1426170,12,3145,3,4
1426170,44,303,1,2
1426170,6,859,0,0
1426170,34,4232,0,0
1426170,11,2307,1,3
1426170,30,801,3,4
1426170,41,2956,3,5
1426171,14,3529,1,3
1426171,50,4176,2,5
1426171,22,453,0,0
1426173,1,1214,2,2
1426174,12,3944,1,5
1426174,4,4090,1,3
1426174,34,4041,0,0
1426174,25,3340,0,0
1426175,20,2109,3,4
1426175,4,4245,0,0
1426175,37,94,0,0
1426176,1,4436,3,5
1426176,26,2195,1,3
1426176,11,1646,1,5
1426177,11,871,1,2
1426178,10,2683,1,2
1426178,30,1614,0,0
1426178,26,1837,1,1
1426178,15,3128,2,4
1426178,30,3263,1,5
1426179,50,2705,0,0
1426179,48,3353,5,5
1426179,32,2668,0,0
1426179,18,1480,5,5
1426179,34,1672,1,5
1426180,5,4545,0,0
1426180,30,1710,3,3
1426180,17,1566,1,3
1426180,9,948,3,5
1426180,37,891,0,0
1426180,37,2172,0,0
1426180,27,3004,1,3
1426181,8,2647,1,2
1426181,11,483,0,0
1426181,44,1064,1,3
1426181,6,331,0,0
1426181,37,2236,0,0
1426182,16,4181,4,3
1426182,21,3743,1,3
1426182,22,1920,2,5
1426182,5,3134,0,0
1426183,15,1472,0,0
1426184,11,4281,1,1
1426184,2,788,0,0
1426184,31,1863,0,0
1426184,30,2532,2,5
1426185,26,909,0,0
1426185,36,1075,3,4
1426185,12,4602,0,0
1426186,44,4402,0,0
1426186,12,2445,2,5
1426186,19,1370,3,3
1426186,36,2217,3,3
1426186,42,2440,3,5
1426186,32,1210,2,5
1426186,45,4051,1,2
1426186,43,4495,1,3
1426187,39,3092,0,0
1426187,10,3560,0,0
1426188,1,1734,1,5
1426188,8,3645,2,5
1426188,43,461,2,5
1426188,4,1728,7,5
1426188,26,4454,1,2
1426188,47,2115,0,0
1426189,19,3276,0,0
1426189,32,2810,0,0
1426189,2,2069,2,3
1426189,47,1145,2,5
1426189,18,1314,4,5
1426189,11,1613,1,3
1426189,22,2184,0,0
1426190,29,492,2,2
1426190,27,1941,1,3
1426190,39,389,1,3
1426191,42,4327,1,2
1426191,20,56,0,0
1426191,1,2073,3,4
1426191,44,2159,4,4
1426193,25,2017,2,5
1426193,25,461,0,0
1426194,16,2758,0,0
1426194,31,1692,0,0
1426195,20,1652,2,3
1426195,27,4270,2,4
1426195,26,1976,2,5
1426196,39,693,1,5
1426196,50,3290,6,4
1426196,48,3460,4,5
1426197,13,3458,2,5
1426197,39,1283,0,0
1426198,46,1524,0,0
1426198,4,2000,2,4
1426198,24,614,7,5
1426198,38,3208,2,4
1426199,45,302,0,0
1426199,43,1217,0,0
1426200,31,2443,0,0
1426200,13,277,6,5
1426201,3,4020,1,5
1426201,40,2361,1,3
1426201,20,893,0,0
1426201,21,3350,2,4
1426201,8,2533,1,2
1426201,17,2678,0,0
1426202,7,692,0,0
1426202,42,4275,1,5
1426202,7,1188,3,5
1426202,32,2357,1,3
1426202,3,4184,4,4
1426202,43,1944,2,3
1426203,34,1266,3,4
1426203,28,831,0,0
1426204,33,133,2,5
1426204,16,1199,0,0
1426204,14,2726,0,0
1426204,17,1640,3,3
1426204,37,2198,3,3
1426205,16,935,3,5
1426205,37,3619,1,5
1426205,2,1513,0,0
1426206,45,2713,2,5
1426206,32,2313,0,0
1426207,11,3602,2,4
1426207,11,3748,2,5
1426207,3,1067,0,0
1426207,48,1500,4,5
1426208,6,3341,1,1
1426208,9,2370,1,5
1426208,24,2541,1,5
1426209,32,272,1,3
1426209,8,3770,0,0
1426209,17,2781,1,3
1426209,43,2837,4,4
1426209,3,291,0,0
1426210,43,3384,0,0
1426210,32,1015,0,0
1426211,13,4259,2,3
1426211,15,1813,2,5
1426212,7,4489,1,3
1426212,36,3316,0,0
1426212,17,1309,9,5
1426213,40,963,1,3
1426213,8,1661,1,3
1426213,12,1346,2,3
1426213,2,4608,2,5
1426213,29,3968,1,2
1426213,25,349,2,5
1426214,26,828,0,0
1426214,11,3374,0,0
1426214,10,2286,3,4
1426214,36,1683,4,5
1426214,44,301,0,0
1426215,35,2190,0,0
1426215,49,1994,2,5
1426215,23,2487,1,2
1426215,46,3469,0,0
1426215,12,41,0,0
1426216,18,2900,1,5
1426216,7,4507,3,5
1426217,22,1834,1,3
1426217,37,855,4,4
1426217,2,1437,1,3
1426218,6,3328,0,0
1426219,39,2822,1,3
1426219,4,1808,0,0
1426219,32,413,0,0
1426219,11,3908,5,5
1426219,43,2138,0,0
1426220,29,3735,2,4
1426220,46,3500,1,2
1426221,22,4126,0,0
1426221,26,1472,0,0
1426221,19,2953,1,5
1426222,28,883,2,3
1426222,20,2849,0,0
1426223,27,4381,0,0
1426223,2,4090,1,3
1426223,5,1317,0,0
1426223,22,2159,5,5
1426224,48,1180,3,3
1426225,3,631,5,4
1426226,40,3419,0,0
1426226,43,2296,1,5
1426227,10,4525,3,5
1426228,46,2380,1,3
1426229,49,2330,0,0
1426229,14,2709,1,5
1426229,4,3529,0,0
1426229,48,1935,3,3
1426230,48,3402,0,0
1426231,38,1317,1,5
1426231,41,2019,0,0
1426231,39,1254,3,3
1426231,23,2868,2,5
1426231,30,4586,2,2
1426232,5,2377,0,0
1426232,26,4245,1,3
1426232,37,723,3,4
1426232,45,562,2,5
1426232,50,2038,1,3
1426232,19,1002,0,0
1426232,37,1013,1,3
1426232,19,3392,2,4
1426233,23,1269,2,4
1426233,17,3391,3,5
1426233,28,3092,0,0
1426233,31,3013,1,3
1426233,26,1506,3,4
1426234,9,994,0,0
1426234,15,1344,0,0
1426234,27,4176,1,3
1426234,17,2155,2,5
1426234,44,3331,1,5
1426234,27,859,2,2
1426235,50,3103,2,3
1426235,46,1303,0,0
1426236,14,363,0,0
1426236,20,970,0,0
1426236,26,3858,1,2
1426236,1,955,2,4
1426236,32,2697,1,3
1426236,41,774,0,0
1426236,21,1857,3,4
1426236,5,709,3,5
1426236,50,1517,3,4
1426236,26,1464,2,3
1426237,26,792,2,5
1426237,32,992,2,5
1426237,28,694,1,5
1426237,44,1658,1,3
1426237,18,2600,0,0
1426237,24,2722,0,0
1426238,8,1646,0,0
1426238,1,561,4,3
1426238,12,3533,1,3
1426239,5,2055,0,0
1426239,33,1156,4,4
1426239,44,236,0,0
1426240,44,748,0,0
1426240,30,1377,4,3
1426240,19,2430,1,5
1426241,18,2320,8,5
1426241,9,3903,1,5
1426241,18,1095,0,0
1426241,4,4198,1,3
1426242,31,2636,1,1
1426242,28,1401,2,2
1426242,12,3704,1,2
1426242,31,4647,1,3
1426243,7,576,0,0
1426243,49,392,1,3
1426243,4,386,1,3
1426243,42,1332,2,5
1426243,39,2286,3,4
1426244,38,4032,2,3
1426244,36,2084,3,4
1426244,49,3167,0,0
1426245,40,1707,0,0
1426246,10,522,3,5
1426247,43,4480,1,3
1426247,22,505,4,4
1426248,3,4217,0,0
1426248,34,697,0,0
1426248,26,953,1,2
1426248,25,4465,1,3
1426248,29,115,0,0
1426249,10,339,1,3
1426249,26,1036,2,5
1426249,47,898,1,3
1426250,33,3249,0,0
1426250,40,1589,1,1
1426251,9,1319,0,0
1426251,24,2553,2,4
1426251,45,723,2,3
1426252,5,3403,1,2
1426252,34,1072,0,0
1426252,9,1226,0,0
1426253,18,3396,0,0
1426253,44,4338,1,1
1426253,45,2953,0,0
1426253,9,2992,1,3
1426253,20,70,0,0
1426254,49,2399,0,0
1426254,42,2652,0,0
1426254,42,2405,2,4
1426254,37,1460,0,0
1426255,42,3643,0,0
1426255,27,4100,0,0
1426255,29,3287,1,2
1426256,27,2006,3,3
1426257,14,455,2,4
1426258,49,1428,2,3
1426258,12,76,0,0
1426259,41,214,1,5
1426259,23,2305,0,0
1426259,17,3978,2,4
1426259,25,2747,4,4
1426259,26,4565,2,5
1426259,22,1854,1,5
1426260,25,1478,0,0
1426260,7,306,1,2
1426261,7,4541,0,0
1426261,24,1061,0,0
1426261,44,2304,0,0
1426261,42,3722,3,4
1426261,3,176,2,5
1426261,39,3971,1,5
1426261,42,2556,0,0
1426262,24,3547,1,3
1426263,35,4024,2,5
1426263,46,103,0,0
1426264,42,2913,1,5
1426265,32,352,0,0
1426265,1,2202,0,0
1426265,22,1406,0,0
1426266,45,4115,2,5
1426266,29,1937,1,1
1426266,40,2507,0,0
1426266,47,263,2,5
1426267,5,2786,0,0
1426267,9,116,0,0
1426267,29,1053,1,3
1426268,23,915,0,0
1426268,39,2594,1,3
1426269,46,1706,1,1
1426269,12,2029,0,0
1426269,11,667,0,0
1426270,16,237,2,5
1426270,37,51,0,0
1426271,3,2166,0,0
1426271,10,520,2,5
1426271,38,740,1,3
1426272,28,2386,1,1
1426272,15,1404,4,5
1426273,46,2203,0,0
1426273,25,1724,4,4
1426273,15,428,2,5
1426273,47,3300,5,5
1426274,10,1134,1,3
1426274,5,1586,7,5
1426274,23,3657,0,0
1426275,24,944,0,0
1426275,18,74,0,0
1426275,33,2751,2,4
1426275,4,4154,2,3
1426276,14,2197,1,3
1426276,31,2302,1,3
1426276,12,2213,1,1
1426278,29,3105,2,4
1426278,4,3109,0,0
1426279,42,2563,5,5
1426279,3,1127,4,4
1426280,27,3996,1,3
1426280,10,2701,0,0
1426280,34,2069,4,5
1426280,6,1908,0,0
1426281,15,1736,2,4
1426281,37,4580,2,4
1426281,34,1474,2,4
1426281,30,2232,1,2
1426281,2,4630,2,2
1426281,27,3000,1,5
1426281,35,1114,0,0
1426282,11,252,1,3
1426282,35,2009,0,0
1426282,35,3440,0,0
1426282,5,939,6,4
1426282,42,1674,3,5
1426282,29,3629,0,0
1426283,10,1712,0,0
1426283,26,393,0,0
1426283,21,2978,1,5
1426283,14,224,1,3
1426283,43,3679,2,3
1426283,2,31,0,0
1426284,42,2498,1,1
1426284,24,3968,1,2
1426284,18,1226,0,0
1426285,24,2304,1,5
1426285,48,4014,0,0
1426285,22,1397,0,0
1426285,15,870,2,2
1426286,24,2597,3,4
1426286,17,655,1,3
1426286,37,2458,2,5
1426286,27,1752,0,0
1426287,21,3095,1,3
1426287,30,1654,0,0
1426288,37,1380,2,5
1426288,50,3283,0,0
1426288,27,3069,1,5
1426288,24,793,0,0
1426288,42,927,1,5
1426288,46,3585,0,0
1426288,6,2013,0,0
1426289,4,592,2,5
1426290,22,4490,3,5
1426290,21,4006,1,3
1426290,49,4051,0,0
1426290,39,3448,1,3
1426290,10,980,1,3
1426290,33,2050,1,5
1426291,35,1648,1,3
1426291,21,206,0,0
1426291,44,1404,1,2
1426291,19,942,1,1
1426291,17,408,0,0
1426292,39,412,1,3
1426292,42,3831,0,0
1426292,33,2841,2,5
1426292,1,2395,4,4
1426292,48,1786,1,3
1426292,35,2074,1,3
1426293,50,4313,0,0
1426293,45,4234,1,3
1426293,37,2451,6,5
1426293,2,3582,1,2
1426294,35,433,0,0
1426294,30,2071,0,0
1426294,14,2114,1,3
1426294,2,2571,1,5
1426294,36,1926,1,3
1426295,1,2739,1,2
1426295,12,2482,1,2
1426295,12,3795,1,5
1426295,10,2792,3,5
1426295,18,1283,1,3
1426296,10,484,2,5
1426296,38,4376,2,5
1426296,3,2091,2,5
1426296,30,3804,2,3
1426296,43,3437,3,4
1426297,50,4327,1,2
1426297,2,2570,0,0
1426297,8,4547,0,0
1426297,15,1921,0,0
1426298,11,2223,0,0
1426298,35,3760,1,3
1426298,47,1509,3,5
1426298,15,1444,5,5
1426298,34,2259,1,3
1426299,29,298,1,2
1426299,34,3489,4,5
1426299,13,1479,1,3
1426299,15,4050,0,0
1426300,13,3037,0,0
1426300,42,1080,2,5
1426301,18,2622,1,3
1426301,45,4559,0,0
1426301,33,1403,2,3
1426301,26,4215,3,3
1426301,11,4546,1,3
1426302,47,2652,0,0
1426303,10,675,2,5
1426303,42,2270,0,0
1426303,3,2866,1,2
1426303,11,336,1,3
1426303,50,3633,0,0
1426303,41,3086,1,3
1426304,28,4194,1,2
1426304,18,4403,0,0
1426304,27,1915,0,0
1426304,23,3786,1,5
1426305,45,4419,1,5
1426305,26,3056,3,3
1426305,35,4065,4,5
1426306,1,1998,0,0
1426306,26,927,0,0
1426307,49,2879,1,3
1426307,49,3232,5,5
1426307,39,3464,1,3
1426307,9,3284,1,3
1426307,30,3711,0,0
1426307,7,880,1,5
1426308,14,2209,2,5
1426308,24,1335,1,5
1426308,1,1270,2,5
1426308,26,2930,1,5
1426309,40,2651,0,0
1426309,5,2805,2,5
1426309,15,4384,0,0
1426309,15,719,0,0
1426309,4,2598,1,3
1426309,31,3767,0,0
1426309,33,3346,0,0
1426310,20,4090,1,3
1426310,19,1865,2,4
1426310,2,4283,1,3
1426310,18,3223,2,4
1426310,40,669,1,3
1426311,29,832,2,5
1426312,44,2519,0,0
1426312,44,3100,0,0
1426312,50,4415,2,4
1426313,9,210,0,0
1426313,32,4311,0,0
1426314,33,2304,1,5
1426314,18,628,0,0
1426314,31,270,0,0
1426315,13,2637,1,3
1426315,50,3021,0,0
1426315,8,3534,0,0
1426317,1,1915,1,5
1426317,7,55,0,0
1426317,28,311,1,5
1426317,9,4073,2,4
1426317,6,2368,0,0
1426319,47,2376,1,3
1426319,6,1287,4,5
1426319,37,2596,0,0
1426320,40,2323,4,5
1426321,6,3551,0,0
1426321,6,1449,3,5
1426321,17,397,1,3
1426322,17,297,0,0
1426322,29,3686,1,3
1426322,11,2346,1,5
1426322,49,1495,1,3
1426323,45,3723,1,3
1426323,47,1435,2,4
1426323,2,4261,1,3
1426324,26,535,2,4
1426324,30,3773,2,5
1426324,31,780,0,0
1426324,27,4430,0,0
1426324,23,3858,2,4
1426326,45,1693,0,0
1426326,22,4225,1,2
1426326,16,282,1,2
1426326,21,4222,1,3
1426326,49,2367,1,3
1426327,37,3512,1,3
1426327,49,3223,2,4
1426328,6,185,0,0
1426328,24,3247,1,3
1426328,1,2524,0,0
1426328,22,968,1,3
1426328,20,3221,0,0
1426328,23,4,2,4
1426329,15,1141,1,1
1426329,13,1594,0,0
1426330,9,1875,1,1
1426330,19,4559,1,3
1426331,45,4027,5,5
1426331,9,1295,2,5
1426333,19,1564,0,0
1426333,26,1397,2,5
1426333,43,2117,0,0
1426333,25,3142,0,0
1426333,12,797,1,2
1426334,14,3565,0,0
1426334,8,2717,4,5
1426334,24,3785,0,0
1426334,29,2915,4,3
1426334,26,534,0,0
1426334,11,1770,1,3
1426335,34,3184,0,0
1426335,2,3435,0,0
1426335,36,3244,0,0
1426335,36,425,5,5
1426336,42,3675,4,4
1426336,34,192,0,0
1426336,45,3312,6,5
1426336,33,3545,2,4
1426336,47,634,3,5
1426337,29,1741,1,2
1426337,17,3499,0,0
1426338,27,2146,1,3
1426338,25,837,0,0
1426338,1,3725,0,0
1426338,7,4208,1,3
1426339,48,4597,0,0
1426339,13,1776,0,0
1426339,44,2110,2,2
1426340,47,3409,4,5
1426341,18,1437,1,3
1426341,23,3526,0,0
1426341,33,4024,2,5
1426341,5,2339,0,0
1426341,25,4029,1,3
1426342,13,4492,0,0
1426342,33,3829,2,4
1426343,23,657,0,0
1426344,47,2614,1,3
1426344,34,3925,0,0
1426345,15,78,0,0
1426345,50,2766,1,2
1426345,22,628,2,4
1426345,28,1687,4,4
1426346,31,2286,2,3
1426346,5,1104,0,0
1426346,35,4034,1,3
1426347,29,1679,1,5
1426347,43,3415,2,5
1426347,46,2229,4,3
1426348,44,223,1,3
1426348,1,3957,4,5
1426348,23,589,3,5
1426349,35,4578,0,0
1426349,20,4315,3,5
1426349,24,645,1,5
1426349,42,3869,0,0
1426349,35,1829,3,4
1426350,25,1487,2,5
1426350,36,3691,3,3
1426350,34,1417,9,5
1426350,44,1507,0,0
1426351,18,2491,3,5
1426351,11,221,2,5
1426351,39,522,0,0
1426352,30,116,2,5
1426352,47,4587,0,0
1426352,22,1973,5,5
1426352,37,3559,2,5
1426353,46,3392,1,2
1426353,2,326,0,0
1426354,40,76,2,5
1426354,32,2494,3,5
1426354,19,903,0,0
1426354,27,1061,1,2
1426355,9,2435,1,3
1426356,1,606,1,5
1426356,30,3978,2,4
1426356,10,2157,0,0
1426357,47,4151,2,5
1426357,1,1887,1,5
1426357,40,2713,0,0
1426357,3,1806,5,5
1426357,48,395,3,4
1426358,26,702,1,1
1426358,8,2414,1,3
1426358,19,3201,1,3
1426358,28,4149,2,4
1426359,41,4492,0,0
1426359,47,2928,1,5
1426359,33,363,1,5
1426359,23,4222,2,5
1426359,35,536,3,5
1426359,2,3472,1,2
1426360,5,287,0,0
1426360,1,2618,2,5
1426361,39,3744,1,5
1426361,25,1331,0,0
1426361,31,1638,4,5
1426362,28,2911,8,5
1426362,8,1614,2,5
1426362,20,3997,0,0
1426362,16,1271,0,0
1426362,17,2983,0,0
1426363,8,3226,1,3
1426363,48,4115,2,5
1426363,44,151,0,0
1426363,36,2029,0,0
1426364,20,1458,0,0
1426364,30,4017,0,0
1426364,17,3673,0,0
1426364,32,1685,0,0
1426364,23,286,2,3
1426364,37,3889,6,5
1426364,7,1766,0,0
1426364,49,4184,5,5
1426365,42,3495,0,0
1426366,12,746,0,0
1426366,44,3847,0,0
1426366,33,4236,0,0
1426366,39,3805,1,2
1426368,43,2219,1,3
1426368,46,731,1,3
1426368,29,949,1,3
1426368,31,720,7,4
1426368,35,2737,0,0
1426369,6,3667,1,3
1426369,44,4571,0,0
1426370,45,928,1,2
1426370,18,4139,4,4
1426370,23,1784,2,5
1426371,46,953,2,4
1426371,4,2746,3,4
1426371,48,48,0,0
1426372,21,3867,2,5
1426372,12,3197,3,5
1426372,15,3158,1,5
1426373,48,779,0,0
1426373,41,1134,0,0
1426373,31,3182,1,3
1426373,43,1860,0,0
1426374,40,2405,0,0
1426375,35,4324,1,2
1426375,11,4435,0,0
1426375,46,4406,0,0
1426375,43,1285,0,0
1426375,5,1777,1,5
1426375,30,2278,0,0
1426375,36,1421,1,3
1426376,49,3340,0,0
1426377,45,2508,1,3
1426377,5,140,0,0
1426377,45,4279,0,0
1426378,14,2429,1,5
1426378,22,8,2,5
1426379,31,3056,3,3
1426379,3,4257,2,5
1426380,18,537,5,4
1426380,41,4343,2,5
1426380,20,2053,1,3
1426380,37,333,0,0
1426381,17,2074,0,0
1426381,7,1657,0,0
1426381,47,1330,7,5
1426381,4,1565,1,5
1426382,27,1559,1,3
1426382,12,3871,0,0
1426383,43,1875,3,3
1426384,32,1993,2,4
1426385,1,4166,1,3
1426385,17,4384,1,3
1426386,6,1651,1,5
1426386,49,991,1,3
1426386,1,2193,0,0
1426388,42,469,4,5
1426388,47,1360,2,5
1426388,32,1985,2,2
1426389,42,3421,1,3
1426389,1,1577,0,0
1426390,26,2527,2,5
1426390,25,2536,0,0
1426390,11,3412,0,0
1426391,12,346,0,0
1426391,16,2419,2,5
1426391,14,2315,1,3
1426391,3,3161,2,5
1426391,1,57,0,0
1426392,43,1957,0,0
1426392,19,277,3,3
1426392,12,2834,0,0
1426392,26,4643,2,5
1426393,10,994,0,0
1426393,2,3829,2,4
1426393,30,4155,2,5
1426393,44,2974,0,0
1426393,39,819,2,5
1426393,14,1156,0,0
1426394,48,679,1,3
1426394,2,871,2,4
1426395,3,4011,4,4
1426395,5,2725,1,3
1426395,46,1602,3,5
1426395,9,4322,1,3
1426395,8,26,0,0
1426395,21,2612,0,0
1426396,29,4381,0,0
1426396,4,2736,2,5
1426396,27,873,2,4
1426396,28,4103,1,3
1426397,12,4191,1,3
1426397,48,1907,2,5
1426397,42,3586,0,0
1426397,35,1998,3,5
1426397,34,1080,1,3
1426398,9,526,2,5
1426398,50,2559,6,5
1426398,34,281,2,4
1426398,13,1294,1,5
1426399,11,2526,1,5
1426399,33,2410,1,2
1426400,10,3891,2,5
1426400,31,2028,1,3
1426400,34,1736,2,4
1426400,25,259,0,0
1426400,49,4573,1,3
1426400,9,2121,3,5
1426401,46,401,1,1
1426401,44,3338,2,5
1426401,25,4198,2,5
1426401,22,701,1,3
1426402,22,1511,1,3
1426402,22,4494,1,3
1426403,45,4576,1,3
1426403,5,2060,0,0
1426404,44,4380,0,0
1426404,1,191,1,5
1426406,49,616,0,0
1426406,16,3207,0,0
1426406,8,743,1,3
1426407,44,2740,2,2
1426407,30,2612,0,0
1426407,20,197,0,0
1426408,4,1486,3,5
1426408,24,54,1,5
1426408,14,1216,2,3
1426409,5,9,0,0
1426409,38,428,0,0
1426409,45,1584,4,4
1426409,38,3619,0,0
1426409,27,2691,2,5
1426410,44,489,1,3
1426410,2,1346,1,2
1426411,14,4074,1,3
1426411,46,3010,0,0
1426411,47,3289,0,0
1426411,44,2916,0,0
1426412,33,1632,2,5
1426412,16,2271,0,0
1426412,1,3794,0,0
1426412,17,2686,1,2
1426413,26,4036,3,5
1426415,41,175,1,3
1426415,43,776,5,5
1426415,19,3395,1,3
1426415,2,1200,0,0
1426416,21,222,0,0
1426416,49,3740,4,4
1426417,35,3389,0,0
1426417,13,3314,2,4
1426418,30,1675,3,5
1426418,15,3648,8,5
1426418,34,2768,2,4
1426419,9,1089,0,0
1426419,4,4411,1,5
1426420,9,3551,0,0
1426420,26,3278,0,0
1426421,36,2613,3,5
1426422,27,1592,3,5
1426422,50,879,0,0
1426422,1,2714,0,0
1426422,26,1073,1,3
1426423,46,2424,0,0
1426423,7,691,2,2
1426425,44,442,3,5
1426425,3,1746,1,3
1426425,45,2241,2,5
1426425,34,1476,1,3
1426425,8,1733,3,3
1426425,36,2840,3,3
1426425,49,450,5,5
1426425,13,2244,5,5
1426425,17,877,2,4
1426426,21,2921,0,0
1426426,46,4517,0,0
1426426,7,3760,0,0
1426426,40,1164,5,5
1426427,23,1110,1,1
1426427,33,358,1,3
1426428,31,213,0,0
1426428,40,4264,1,3
1426429,14,1453,2,5
1426429,13,2183,1,5
1426431,27,1856,0,0
1426431,41,2800,3,5
1426431,13,3330,1,3
1426432,50,4511,0,0
1426432,35,111,0,0
1426433,37,4151,2,5
1426434,24,2369,7,5
1426434,41,1197,0,0
1426435,24,1381,0,0
1426435,35,1870,4,5
1426436,40,3374,1,5
1426437,30,1766,1,1
1426438,37,1619,2,2
1426438,12,3706,0,0
1426438,14,3191,1,3
1426438,23,1287,0,0
1426438,31,265,2,5
1426439,8,2119,2,5
1426441,43,286,0,0
1426441,12,1994,0,0
1426442,25,3634,2,5
1426442,14,3247,1,3
1426442,4,4074,2,5
1426443,3,3663,0,0
1426443,12,952,0,0
1426444,9,2710,2,5
1426444,34,2820,2,3
1426446,47,3830,2,4
1426446,8,3003,0,0
1426446,46,3421,1,3
1426447,29,2459,1,2
1426447,23,3684,0,0
1426447,8,27,1,3
1426447,22,2868,2,5
1426447,41,4285,0,0
1426447,28,660,0,0
1426447,45,3709,1,5
1426448,36,1353,1,3
1426448,22,3298,0,0
1426449,41,1741,1,2
1426449,15,3112,0,0
1426449,13,3633,1,3
1426449,47,1237,0,0
1426450,41,427,1,2
1426450,13,3497,3,3
1426451,50,1097,0,0
1426453,24,4073,3,5
1426453,16,353,0,0
1426453,13,1950,0,0
1426454,30,2571,0,0
1426454,7,490,0,0
1426455,32,2659,0,0
1426455,14,3929,3,3
1426455,29,3182,2,5
1426456,5,1369,3,4
1426456,28,4310,1,3
1426457,10,2822,0,0
1426457,19,3950,0,0
1426457,1,3375,1,3
1426458,30,4397,2,5
1426458,24,126,1,3
1426458,50,4382,1,3
1426458,18,2984,2,4
1426459,21,2537,1,3
1426459,39,181,1,5
1426459,49,310,1,1
1426460,46,2828,2,5
1426460,24,3553,3,3
1426461,24,4157,1,3
1426461,11,1496,0,0
1426461,15,2624,1,3
1426461,34,4276,0,0
1426462,9,1803,0,0
1426462,12,4310,2,5
1426462,19,18,1,3
1426462,5,4371,3,5
1426462,30,1639,0,0
1426462,2,560,2,3
1426463,3,3412,1,3
1426463,29,2679,0,0
1426464,30,3601,0,0
1426464,5,4551,6,5
1426465,15,2896,2,5
1426465,4,4120,5,5
1426465,29,2313,0,0
1426466,16,114,2,4
1426466,48,1202,3,3
1426466,20,3573,1,1
1426466,37,4168,1,3
1426468,41,1701,5,5
1426468,18,3906,1,3
1426468,15,476,2,4
1426469,40,2244,0,0
1426469,2,1332,2,5
1426469,33,4161,0,0
1426469,31,3298,1,2
1426470,18,3097,1,2
1426470,31,3506,1,5
1426470,35,4365,0,0
1426470,17,3022,1,3
1426470,47,935,3,5
1426471,1,3470,3,4
1426473,43,3705,0,0
1426474,6,3453,1,5
1426474,30,2886,0,0
1426474,2,1423,0,0
1426474,10,2353,1,2
1426474,49,1814,1,5
1426475,4,1277,4,5
1426475,32,3799,2,5
1426475,33,2536,1,5
1426475,41,1267,2,4
1426476,2,1139,0,0
1426476,49,4545,0,0
1426476,50,4457,7,5
1426477,44,4378,1,3
1426477,25,2597,1,2
1426477,45,1318,0,0
1426477,26,4025,1,2
1426477,2,1696,0,0
1426477,27,2837,1,1
1426477,48,1220,0,0
1426478,12,2869,1,2
1426478,50,2833,0,0
1426478,12,1575,1,5
1426478,8,3195,1,3
1426478,7,2255,3,3
1426479,25,518,1,3
1426480,48,3010,0,0
1426481,41,3702,1,5
1426481,34,379,3,5
1426481,38,2474,1,3
1426482,3,2089,2,5
1426482,41,4576,2,5
1426482,2,2133,0,0
1426482,10,2437,2,5
1426482,8,3148,0,0
1426483,15,2462,4,4
1426483,17,727,0,0
1426483,15,4266,2,5
1426483,44,373,1,2
1426483,24,2704,2,5
1426484,12,1320,1,3
1426484,13,1434,0,0
1426485,19,4622,2,5
1426485,6,1060,3,5
1426486,29,1519,0,0
1426486,7,516,1,3
1426486,28,4353,1,3
1426486,12,1819,0,0
1426487,15,1990,0,0
1426487,46,4042,4,5
1426487,43,3196,0,0
1426487,3,2611,1,3
1426487,1,98,0,0
1426488,19,3405,4,5
1426488,26,1163,3,4
1426489,39,735,0,0
1426489,27,1338,0,0
